number,value,datetime_start,datetime_complete,duration,params_alpha_mult_Prosody,params_alpha_mult_Scene,params_alpha_mult_Timbre,params_alpha_mult_Vocal_Tract,params_alpha_mult_Voice_Quality,params_tau,user_attrs_effective_rank,user_attrs_effective_rank_avg,user_attrs_group_breakdown,user_attrs_max_group_uniformity,user_attrs_min_group_alignment,user_attrs_min_group_rank,user_attrs_uniformity,user_attrs_uniformity_avg,user_attrs_weight_entropy_ratio,system_attrs_constraints,state
21,0.9413852405548095,2026-07-28 05:07:44.784488,2026-07-28 05:25:53.107319,0 days 00:18:08.322831,0.9023170017245262,0.9505716495949075,0.6776804680056701,1.2613802221089137,0.8718961314478226,0.24170322366542918,2.356384348869324,3.531484169960022,"{""Prosody"": {""alignment"": 0.9749712038040161, ""uniformity"": -0.14415510412305593, ""effective_rank"": 2.4653279638290404, ""weight_entropy_ratio"": 0.5673929757968172}, ""Vocal_Tract"": {""alignment"": 0.9699154877662659, ""uniformity"": -0.121991050504148, ""effective_rank"": 2.369308142662048, ""weight_entropy_ratio"": 0.725217298969441}, ""Timbre"": {""alignment"": 0.8921467065811157, ""uniformity"": -0.7848727869987487, ""effective_rank"": 5.383700771331787, ""weight_entropy_ratio"": 0.42828304045072946}, ""Voice_Quality"": {""alignment"": 0.9655219602584839, ""uniformity"": -0.12073728431016206, ""effective_rank"": 2.356384348869324, ""weight_entropy_ratio"": 0.5782647557665407}, ""Scene"": {""alignment"": 0.9043708443641663, ""uniformity"": -0.7283035778999328, ""effective_rank"": 5.08269962310791, ""weight_entropy_ratio"": 0.6203735261553847}}",-0.12073728431016206,0.8921467065811157,2.356384348869324,-0.12073728431016206,-0.3800119607672095,0.5839063194277826,"[0.20584489587694405, 0.1436156511306761]",COMPLETE
22,0.8303676967620849,2026-07-28 05:25:57.387537,2026-07-28 05:44:06.438893,0 days 00:18:09.051356,0.8713273385760252,1.0328477540239294,0.6207927949207291,1.579950204630295,0.7624585275230862,0.5245435858299926,4.07216721534729,5.1799156188964846,"{""Prosody"": {""alignment"": 0.8625127530097961, ""uniformity"": -0.713370736837387, ""effective_rank"": 4.833543672561645, ""weight_entropy_ratio"": 0.5594668418608284}, ""Vocal_Tract"": {""alignment"": 0.876674792766571, ""uniformity"": -0.43122540295124057, ""effective_rank"": 4.229939880371094, ""weight_entropy_ratio"": 0.7949605254524604}, ""Timbre"": {""alignment"": 0.7161548209190368, ""uniformity"": -1.59467631816864, ""effective_rank"": 6.919686164855957, ""weight_entropy_ratio"": 0.38518065568297283}, ""Voice_Quality"": {""alignment"": 0.89477867603302, ""uniformity"": -0.34954741299152375, ""effective_rank"": 4.07216721534729, ""weight_entropy_ratio"": 0.5601014830785624}, ""Scene"": {""alignment"": 0.8017174410820007, ""uniformity"": -1.2349075341224671, ""effective_rank"": 5.844241161346435, ""weight_entropy_ratio"": 0.6590297533006979}}",-0.34954741299152375,0.7161548209190368,4.07216721534729,-0.34954741299152375,-0.8647454810142517,0.5917478518751045,"[-0.049547412991523765, -1.5721672153472896]",COMPLETE
23,0.8888981294631958,2026-07-28 05:44:10.835229,2026-07-28 06:02:23.813587,0 days 00:18:12.978358,1.2345872042413621,0.813468196167555,0.5805140473982695,1.6343034371301215,0.7793681063031881,0.5609343538851592,2.4754451227188112,3.607961130142212,"{""Prosody"": {""alignment"": 0.9676293778419495, ""uniformity"": -0.11681401759386062, ""effective_rank"": 2.565081024169922, ""weight_entropy_ratio"": 0.689353752827257}, ""Vocal_Tract"": {""alignment"": 0.9691591691970826, ""uniformity"": -0.10527334541082382, ""effective_rank"": 2.4754451227188112, ""weight_entropy_ratio"": 0.8109810539373767}, ""Timbre"": {""alignment"": 0.7362351417541504, ""uniformity"": -1.4405974292755126, ""effective_rank"": 5.545926856994629, ""weight_entropy_ratio"": 0.3335524603808526}, ""Voice_Quality"": {""alignment"": 0.9711926078796387, ""uniformity"": -0.105482789427042, ""effective_rank"": 2.4766779375076293, ""weight_entropy_ratio"": 0.563391059891151}, ""Scene"": {""alignment"": 0.800274350643158, ""uniformity"": -1.2266633582115174, ""effective_rank"": 4.9766747093200685, ""weight_entropy_ratio"": 0.5322945609494886}}",-0.10527334541082382,0.7362351417541504,2.4754451227188112,-0.10527334541082382,-0.5989661879837513,0.5859145775972252,"[0.23318598240613936, 0.02455487728118877]",COMPLETE
24,0.8756481685638426,2026-07-28 06:02:29.841032,2026-07-28 06:20:49.477072,0 days 00:18:19.636040,1.5347036904119473,1.281755820405296,0.819928182450212,1.4838806209510582,1.0101043011400577,0.6600336344683995,2.864777069091797,3.6008169193267814,"{""Prosody"": {""alignment"": 0.9370115733146668, ""uniformity"": -0.29471337735652925, ""effective_rank"": 3.051705141067505, ""weight_entropy_ratio"": 0.7694628081175083}, ""Vocal_Tract"": {""alignment"": 0.9327985239028931, ""uniformity"": -0.23967620432376863, ""effective_rank"": 2.8923869705200196, ""weight_entropy_ratio"": 0.7757323510740782}, ""Timbre"": {""alignment"": 0.7646347570419312, ""uniformity"": -1.372840132713318, ""effective_rank"": 4.706681022644043, ""weight_entropy_ratio"": 0.5275366036292731}, ""Voice_Quality"": {""alignment"": 0.9307830667495728, ""uniformity"": -0.22970410019159318, ""effective_rank"": 2.864777069091797, ""weight_entropy_ratio"": 0.6188716196648107}, ""Scene"": {""alignment"": 0.8130129218101502, ""uniformity"": -1.1981944823265076, ""effective_rank"": 4.488534393310547, ""weight_entropy_ratio"": 0.7280350007370491}}",-0.22970410019159318,0.7646347570419312,2.864777069091797,-0.22970410019159318,-0.6670256593823433,0.683927676644544,"[0.07029589980840681, -0.36477706909179686]",COMPLETE
25,0.9113406643867493,2026-07-28 06:20:54.029679,2026-07-28 06:38:56.293400,0 days 00:18:02.263721,1.5394466820514736,1.3685690201071292,1.0035757217215537,1.4603319796544578,1.0106599508878191,0.6590220132119445,2.458248424530029,3.701762077331543,"{""Prosody"": {""alignment"": 0.9841114211082459, ""uniformity"": -0.05933380477130413, ""effective_rank"": 2.458248424530029, ""weight_entropy_ratio"": 0.7675055029970543}, ""Vocal_Tract"": {""alignment"": 0.9842139530181885, ""uniformity"": -0.0608690669387579, ""effective_rank"": 2.471808223724365, ""weight_entropy_ratio"": 0.7669328060104971}, ""Timbre"": {""alignment"": 0.7722256898880004, ""uniformity"": -1.4819049453735351, ""effective_rank"": 5.847859897613525, ""weight_entropy_ratio"": 0.6487397371796553}, ""Voice_Quality"": {""alignment"": 0.9821924161911011, ""uniformity"": -0.062273255437612536, ""effective_rank"": 2.483403034210205, ""weight_entropy_ratio"": 0.6246665737326723}, ""Scene"": {""alignment"": 0.8339598417282105, ""uniformity"": -1.1573840713500976, ""effective_rank"": 5.24749080657959, ""weight_entropy_ratio"": 0.7622752977373005}}",-0.05933380477130413,0.7722256898880004,2.458248424530029,-0.05933380477130413,-0.5643530287742614,0.7140239835314359,"[0.29066619522869586, 0.04175157546997088]",COMPLETE
26,0.9326106171607971,2026-07-28 06:39:00.471049,2026-07-28 06:57:15.613681,0 days 00:18:15.142632,1.4873898674247947,1.276158077551272,0.8236282189078106,1.1630843634274601,1.1841829976506208,0.5279842813606764,1.7721786737442016,2.6673265819549563,"{""Prosody"": {""alignment"": 0.9909183096885681, ""uniformity"": -0.04117033544927835, ""effective_rank"": 1.7889776468276977, ""weight_entropy_ratio"": 0.7507482614655125}, ""Vocal_Tract"": {""alignment"": 0.9893474864959717, ""uniformity"": -0.039496123846620323, ""effective_rank"": 1.7793422985076903, ""weight_entropy_ratio"": 0.6804223481046903}, ""Timbre"": {""alignment"": 0.8306514048576354, ""uniformity"": -0.906333577632904, ""effective_rank"": 4.031876897811889, ""weight_entropy_ratio"": 0.5370030475916745}, ""Voice_Quality"": {""alignment"": 0.9895519971847534, ""uniformity"": -0.03696133270859718, ""effective_rank"": 1.7721786737442016, ""weight_entropy_ratio"": 0.6595582392639483}, ""Scene"": {""alignment"": 0.8625838875770568, ""uniformity"": -0.8655254650115967, ""effective_rank"": 3.964257392883301, ""weight_entropy_ratio"": 0.7388004988522846}}",-0.03696133270859718,0.8306514048576354,1.7721786737442016,-0.03696133270859718,-0.3778973669297993,0.673306479055622,"[0.30882966455072164, 0.7278213262557984]",COMPLETE
27,0.9440642371177672,2026-07-28 06:57:21.416603,2026-07-28 07:15:23.063215,0 days 00:18:01.646612,1.4103741832247327,1.489557817281776,0.8392893686833612,1.3621705856425117,0.7271319534997448,0.3844200154618026,2.087651433944702,3.0101006469726563,"{""Prosody"": {""alignment"": 0.9753997874259949, ""uniformity"": -0.10209210302680731, ""effective_rank"": 2.222703008651733, ""weight_entropy_ratio"": 0.7377606961881803}, ""Vocal_Tract"": {""alignment"": 0.9820164108276367, ""uniformity"": -0.0731542382016778, ""effective_rank"": 2.087651433944702, ""weight_entropy_ratio"": 0.735040780263865}, ""Timbre"": {""alignment"": 0.8775892090797425, ""uniformity"": -0.8114408409595489, ""effective_rank"": 4.398487215042114, ""weight_entropy_ratio"": 0.5486364071506791}, ""Voice_Quality"": {""alignment"": 0.9760564470291138, ""uniformity"": -0.07981146834790706, ""effective_rank"": 2.1402765941619872, ""weight_entropy_ratio"": 0.54006934573129}, ""Scene"": {""alignment"": 0.9092593312263488, ""uniformity"": -0.7522462344169617, ""effective_rank"": 4.201384983062744, ""weight_entropy_ratio"": 0.7982446814830483}}",-0.0731542382016778,0.8775892090797425,2.087651433944702,-0.0731542382016778,-0.3637489769905806,0.6719503821634126,"[0.24790789697319265, 0.4123485660552979]",COMPLETE
28,0.9487932944297792,2026-07-28 07:15:29.238403,2026-07-28 07:33:40.206289,0 days 00:18:10.967886,1.2545885882616081,1.0717655813242781,0.631418882414139,1.69915896016952,1.3390395360247906,0.2290888539193794,1.99372371673584,3.4281478652954096,"{""Prosody"": {""alignment"": 0.9939460897445679, ""uniformity"": -0.027478817962110044, ""effective_rank"": 2.030935549736023, ""weight_entropy_ratio"": 0.6938459698330695}, ""Vocal_Tract"": {""alignment"": 0.994148964881897, ""uniformity"": -0.024987629391252996, ""effective_rank"": 1.9963264322280885, ""weight_entropy_ratio"": 0.8159248692711232}, ""Timbre"": {""alignment"": 0.848459849357605, ""uniformity"": -1.2071075868606567, ""effective_rank"": 6.046737842559814, ""weight_entropy_ratio"": 0.38304883821118785}, ""Voice_Quality"": {""alignment"": 0.9939100861549377, ""uniformity"": -0.024508912824094297, ""effective_rank"": 1.99372371673584, ""weight_entropy_ratio"": 0.6864200279102874}, ""Scene"": {""alignment"": 0.9135014820098877, ""uniformity"": -0.8356488800048828, ""effective_rank"": 5.073015785217285, ""weight_entropy_ratio"": 0.6622497530527618}}",-0.024508912824094297,0.848459849357605,1.99372371673584,-0.024508912824094297,-0.42394636540859937,0.6482978916556859,"[0.32252118203788993, 0.5062762832641601]",COMPLETE
29,0.9387969980239868,2026-07-28 07:33:44.725935,2026-07-28 07:51:56.953106,0 days 00:18:12.227171,1.7967107770252655,1.5046069872173362,1.218676333290624,1.4866341043419393,0.7811164391824742,0.5876604328097895,1.4517747402191161,2.469735936164856,"{""Prosody"": {""alignment"": 0.997164568901062, ""uniformity"": -0.011594955776818096, ""effective_rank"": 1.4934069538116455, ""weight_entropy_ratio"": 0.8045983075588132}, ""Vocal_Tract"": {""alignment"": 0.9971388387680054, ""uniformity"": -0.010629106434062124, ""effective_rank"": 1.4763459253311157, ""weight_entropy_ratio"": 0.7778198631480078}, ""Timbre"": {""alignment"": 0.8384828281402588, ""uniformity"": -0.9724323630332947, ""effective_rank"": 4.008578042984009, ""weight_entropy_ratio"": 0.7490135789998276}, ""Voice_Quality"": {""alignment"": 0.9972303056716919, ""uniformity"": -0.009370819898322225, ""effective_rank"": 1.4517747402191161, ""weight_entropy_ratio"": 0.562994910063266}, ""Scene"": {""alignment"": 0.863968448638916, ""uniformity"": -0.935071496963501, ""effective_rank"": 3.9185740184783935, ""weight_entropy_ratio"": 0.7996472921375514}}",-0.009370819898322225,0.8384828281402588,1.4517747402191161,-0.009370819898322225,-0.3878197484211996,0.7388147903814931,"[0.3384050442231819, 1.0482252597808839]",COMPLETE
30,0.9341196813583375,2026-07-28 07:52:01.227200,2026-07-28 08:10:07.951157,0 days 00:18:06.723957,1.6160836637856006,0.6711919622304914,0.9933145087612122,1.5037892920879528,0.6086458511404285,0.4070322937854709,1.6187253379821778,2.7946489000320436,"{""Prosody"": {""alignment"": 0.9940986084938049, ""uniformity"": -0.023692569211125374, ""effective_rank"": 1.62165301322937, ""weight_entropy_ratio"": 0.7846893842411443}, ""Vocal_Tract"": {""alignment"": 0.9941357827186584, ""uniformity"": -0.023363089486956597, ""effective_rank"": 1.6187253379821778, ""weight_entropy_ratio"": 0.7828179921854013}, ""Timbre"": {""alignment"": 0.8509570193290711, ""uniformity"": -0.9525718879699707, ""effective_rank"": 4.570937614440918, ""weight_entropy_ratio"": 0.6535773028843695}, ""Voice_Quality"": {""alignment"": 0.9938916230201721, ""uniformity"": -0.02425713211297989, ""effective_rank"": 1.6284608793258668, ""weight_entropy_ratio"": 0.5002016106379087}, ""Scene"": {""alignment"": 0.8375153732299805, ""uniformity"": -0.9620580792427063, ""effective_rank"": 4.533467655181885, ""weight_entropy_ratio"": 0.45640131112119664}}",-0.023363089486956597,0.8375153732299805,1.6187253379821778,-0.023363089486956597,-0.3971885516047478,0.6355375202140041,"[0.3263074307888746, 0.8812746620178222]",COMPLETE
31,0.8863603620529175,2026-07-28 08:10:12.238683,2026-07-28 08:28:23.936805,0 days 00:18:11.698122,1.0820948008327642,1.055264808009568,0.6017107718572912,1.577387002587462,1.037086098467377,0.8099539777508323,2.178324828147888,3.3555008420944215,"{""Prosody"": {""alignment"": 0.9701628470420838, ""uniformity"": -0.10363964796066284, ""effective_rank"": 2.2404252338409423, ""weight_entropy_ratio"": 0.6349903091893959}, ""Vocal_Tract"": {""alignment"": 0.9709854102134705, ""uniformity"": -0.09713261008262634, ""effective_rank"": 2.208958024978638, ""weight_entropy_ratio"": 0.7924387960802731}, ""Timbre"": {""alignment"": 0.7315247797966004, ""uniformity"": -1.525474591255188, ""effective_rank"": 5.373406963348389, ""weight_entropy_ratio"": 0.36113010069493306}, ""Voice_Quality"": {""alignment"": 0.9741044664382934, ""uniformity"": -0.0903282380104065, ""effective_rank"": 2.178324828147888, ""weight_entropy_ratio"": 0.6282736357341335}, ""Scene"": {""alignment"": 0.7850243067741394, ""uniformity"": -1.2892141628265381, ""effective_rank"": 4.77638916015625, ""weight_entropy_ratio"": 0.6485589592790224}}",-0.0903282380104065,0.7315247797966004,2.178324828147888,-0.0903282380104065,-0.6211578500270843,0.6130783601955516,"[0.24636035203933715, 0.32167517185211203]",COMPLETE
32,0.9068044843673707,2026-07-28 08:28:30.020083,2026-07-28 08:46:44.064072,0 days 00:18:14.043989,0.8893798865650083,1.2771817701479016,0.7841831944691197,1.691252117256363,0.9669784975067992,0.6891368516589966,1.6959259223937988,3.041533612251282,"{""Prosody"": {""alignment"": 0.9939990091323853, ""uniformity"": -0.025756901912391186, ""effective_rank"": 1.7179838991165162, ""weight_entropy_ratio"": 0.564272633266291}, ""Vocal_Tract"": {""alignment"": 0.9942528414726257, ""uniformity"": -0.02412502571940422, ""effective_rank"": 1.6959259223937988, ""weight_entropy_ratio"": 0.8101802766849573}, ""Timbre"": {""alignment"": 0.744558596611023, ""uniformity"": -1.2655174922943115, ""effective_rank"": 5.214237289428711, ""weight_entropy_ratio"": 0.5115183965280715}, ""Voice_Quality"": {""alignment"": 0.9931392502784729, ""uniformity"": -0.028261568136513232, ""effective_rank"": 1.7412100791931153, ""weight_entropy_ratio"": 0.6103186430713505}, ""Scene"": {""alignment"": 0.8080727243423462, ""uniformity"": -1.1314434552192687, ""effective_rank"": 4.838310871124268, ""weight_entropy_ratio"": 0.7382280228402803}}",-0.02412502571940422,0.744558596611023,1.6959259223937988,-0.02412502571940422,-0.49502088865637783,0.6469035944781902,"[0.3242430980876088, 0.8040740776062012]",COMPLETE
33,0.8104014558792114,2026-07-28 08:46:48.545029,2026-07-28 09:04:56.837316,0 days 00:18:08.292287,1.0963055773500565,0.8131466434583837,0.6694660119839329,1.3957870104813246,1.1716848303488894,0.7499819773557466,2.643046274185181,3.784775972366333,"{""Prosody"": {""alignment"": 0.783540472984314, ""uniformity"": -0.9741518926620484, ""effective_rank"": 3.6983114528656005, ""weight_entropy_ratio"": 0.643869872361126}, ""Vocal_Tract"": {""alignment"": 0.893354971408844, ""uniformity"": -0.3545821294188499, ""effective_rank"": 2.872342252731323, ""weight_entropy_ratio"": 0.7522939416339242}, ""Timbre"": {""alignment"": 0.696714460849762, ""uniformity"": -1.3737403869628906, ""effective_rank"": 5.02508617401123, ""weight_entropy_ratio"": 0.4209247616265895}, ""Voice_Quality"": {""alignment"": 0.9411350536346436, ""uniformity"": -0.2008192577958107, ""effective_rank"": 2.643046274185181, ""weight_entropy_ratio"": 0.6601272257194714}, ""Scene"": {""alignment"": 0.7372623205184936, ""uniformity"": -1.271576943397522, ""effective_rank"": 4.68509370803833, ""weight_entropy_ratio"": 0.5446693246607313}}",-0.2008192577958107,0.696714460849762,2.643046274185181,-0.2008192577958107,-0.8349741220474242,0.6043770252003684,"[0.09918074220418929, -0.1430462741851808]",COMPLETE
34,0.8473433971405029,2026-07-28 09:05:01.075314,2026-07-28 09:23:07.050410,0 days 00:18:05.975096,1.5635174653927755,0.7792647503004411,0.704391153218225,1.3748021415196152,1.16409684663281,0.9023466704972389,2.351279740333557,3.2526090908050542,"{""Prosody"": {""alignment"": 0.9219804382324219, ""uniformity"": -0.3507231003046036, ""effective_rank"": 2.677423939704895, ""weight_entropy_ratio"": 0.7733029453304543}, ""Vocal_Tract"": {""alignment"": 0.9231274938583374, ""uniformity"": -0.21920043095946312, ""effective_rank"": 2.4157791328430176, ""weight_entropy_ratio"": 0.737935339743152}, ""Timbre"": {""alignment"": 0.7076788306236267, ""uniformity"": -1.3447139501571654, ""effective_rank"": 4.477787075042724, ""weight_entropy_ratio"": 0.44810183837627265}, ""Voice_Quality"": {""alignment"": 0.9289299392700195, ""uniformity"": -0.19456253215670585, ""effective_rank"": 2.351279740333557, ""weight_entropy_ratio"": 0.6549107093729059}, ""Scene"": {""alignment"": 0.7550002837181091, ""uniformity"": -1.2494553565979003, ""effective_rank"": 4.340775566101074, ""weight_entropy_ratio"": 0.5408482959920652}}",-0.19456253215670585,0.7076788306236267,2.351279740333557,-0.19456253215670585,-0.6717310740351676,0.63101982576297,"[0.10543746784329414, 0.14872025966644298]",COMPLETE
35,0.8781275696754456,2026-07-28 09:23:12.598722,2026-07-28 09:41:26.038495,0 days 00:18:13.439773,1.1224354858632306,0.6466566284886257,0.8633332613622064,1.2417796184539054,1.3894119015588309,0.4732622766017284,3.180495386123657,4.159911699295043,"{""Prosody"": {""alignment"": 0.9462912940979004, ""uniformity"": -0.30515862196683885, ""effective_rank"": 3.4057167625427245, ""weight_entropy_ratio"": 0.6610847268717134}, ""Vocal_Tract"": {""alignment"": 0.9297537302970886, ""uniformity"": -0.24914816454052924, ""effective_rank"": 3.280866107940674, ""weight_entropy_ratio"": 0.7100518729496824}, ""Timbre"": {""alignment"": 0.7895623922348023, ""uniformity"": -1.408134059906006, ""effective_rank"": 5.651744403839111, ""weight_entropy_ratio"": 0.5682170543554756}, ""Voice_Quality"": {""alignment"": 0.9380105662345887, ""uniformity"": -0.2143751500546932, ""effective_rank"": 3.180495386123657, ""weight_entropy_ratio"": 0.6996443766283201}, ""Scene"": {""alignment"": 0.7870198655128479, ""uniformity"": -1.3061084127426148, ""effective_rank"": 5.280735836029053, ""weight_entropy_ratio"": 0.43218646960944296}}",-0.2143751500546932,0.7870198655128479,3.180495386123657,-0.2143751500546932,-0.6965848818421364,0.614236900082927,"[0.08562484994530678, -0.6804953861236571]",COMPLETE
36,0.9090287446975708,2026-07-28 09:41:32.045961,2026-07-28 09:59:44.944914,0 days 00:18:12.898953,0.8342285730593397,0.6119351142985956,0.8530848125351513,1.2469641937998857,1.4101325178531825,0.4410840897757823,1.645453634262085,3.1362700881958006,"{""Prosody"": {""alignment"": 0.995592041015625, ""uniformity"": -0.018837668187916278, ""effective_rank"": 1.645453634262085, ""weight_entropy_ratio"": 0.53656774153338}, ""Vocal_Tract"": {""alignment"": 0.9951408982276917, ""uniformity"": -0.019584384225308896, ""effective_rank"": 1.6549555444717408, ""weight_entropy_ratio"": 0.705894054893312}, ""Timbre"": {""alignment"": 0.7718140292167663, ""uniformity"": -1.2355381631851197, ""effective_rank"": 5.592617988586426, ""weight_entropy_ratio"": 0.5504638620994878}, ""Voice_Quality"": {""alignment"": 0.9945112776756286, ""uniformity"": -0.0192225868627429, ""effective_rank"": 1.6508100748062133, ""weight_entropy_ratio"": 0.7033640619935738}, ""Scene"": {""alignment"": 0.7880854773521423, ""uniformity"": -1.1494548630714416, ""effective_rank"": 5.137513198852539, ""weight_entropy_ratio"": 0.4043276541386217}}",-0.018837668187916278,0.7718140292167663,1.645453634262085,-0.018837668187916278,-0.4885275331065058,0.580123474931675,"[0.3311623318120837, 0.8545463657379151]",COMPLETE
37,0.8888670363426209,2026-07-28 09:59:49.507576,2026-07-28 10:17:55.671648,0 days 00:18:06.164072,1.4258252526587127,1.2530459186546479,1.2998736288758335,1.072394262647056,1.5836728740901693,0.5103219630838742,2.482050828933716,4.020874654769897,"{""Prosody"": {""alignment"": 0.8738421821594238, ""uniformity"": -0.8020154619216919, ""effective_rank"": 4.182599954605102, ""weight_entropy_ratio"": 0.7361163762019016}, ""Vocal_Tract"": {""alignment"": 0.9235463953018188, ""uniformity"": -0.295316601395607, ""effective_rank"": 2.9449750995635986, ""weight_entropy_ratio"": 0.6458090299464235}, ""Timbre"": {""alignment"": 0.8336400866508484, ""uniformity"": -1.1554865980148314, ""effective_rank"": 5.4549495887756345, ""weight_entropy_ratio"": 0.7724588892911232}, ""Voice_Quality"": {""alignment"": 0.965925760269165, ""uniformity"": -0.12308667302131653, ""effective_rank"": 2.482050828933716, ""weight_entropy_ratio"": 0.7223215586573868}, ""Scene"": {""alignment"": 0.8473807573318481, ""uniformity"": -1.0655972790718078, ""effective_rank"": 5.039797801971435, ""weight_entropy_ratio"": 0.7272552252744281}}",-0.12308667302131653,0.8336400866508484,2.482050828933716,-0.12308667302131653,-0.6883005226850508,0.7207922158742527,"[0.17691332697868345, 0.01794917106628402]",COMPLETE
38,0.9415440831184386,2026-07-28 10:17:59.876354,2026-07-28 10:36:07.028102,0 days 00:18:07.151748,0.644772457906327,0.5687851938836473,0.9986584609048728,0.7922998154702507,1.4815325631072556,0.33658475720501696,2.130501194000244,3.0569412479400633,"{""Prosody"": {""alignment"": 0.9872609877586365, ""uniformity"": -0.05026591293513775, ""effective_rank"": 2.130501194000244, ""weight_entropy_ratio"": 0.4271113953912764}, ""Vocal_Tract"": {""alignment"": 0.9857778573036193, ""uniformity"": -0.051787531077861784, ""effective_rank"": 2.147128086090088, ""weight_entropy_ratio"": 0.506317050314744}, ""Timbre"": {""alignment"": 0.872088770866394, ""uniformity"": -0.8939099860191345, ""effective_rank"": 4.5176667213439945, ""weight_entropy_ratio"": 0.6505844097290437}, ""Voice_Quality"": {""alignment"": 0.9865343475341797, ""uniformity"": -0.050524415522813795, ""effective_rank"": 2.1314873695373535, ""weight_entropy_ratio"": 0.7018035604173903}, ""Scene"": {""alignment"": 0.8760584521293641, ""uniformity"": -0.909562418460846, ""effective_rank"": 4.357922868728638, ""weight_entropy_ratio"": 0.3869909229548393}}",-0.05026591293513775,0.872088770866394,2.130501194000244,-0.05026591293513775,-0.3912100528031588,0.5345614677614587,"[0.2997340870648622, 0.36949880599975593]",COMPLETE
39,0.9691203436851502,2026-07-28 10:36:12.630510,2026-07-28 10:54:18.112788,0 days 00:18:05.482278,1.2756864843754054,1.7685111921468013,1.4563912601110782,1.2019644192099057,0.5134529706598253,0.4804179052106332,1.677034945487976,2.413452347755432,"{""Prosody"": {""alignment"": 0.9902326083183288, ""uniformity"": -0.04071402695029974, ""effective_rank"": 1.6824720764160157, ""weight_entropy_ratio"": 0.7046866177108356}, ""Vocal_Tract"": {""alignment"": 0.9890518379211426, ""uniformity"": -0.04265450738370419, ""effective_rank"": 1.677034945487976, ""weight_entropy_ratio"": 0.7000207860628133}, ""Timbre"": {""alignment"": 0.9367363905906677, ""uniformity"": -0.4893450993299484, ""effective_rank"": 3.4863063144683837, ""weight_entropy_ratio"": 0.827522184658005}, ""Voice_Quality"": {""alignment"": 0.988152208328247, ""uniformity"": -0.04412623286247253, ""effective_rank"": 1.7023491477966308, ""weight_entropy_ratio"": 0.456158119418462}, ""Scene"": {""alignment"": 0.9414286732673645, ""uniformity"": -0.4923279356956482, ""effective_rank"": 3.5190992546081543, ""weight_entropy_ratio"": 0.852287525571932}}",-0.04071402695029974,0.9367363905906677,1.677034945487976,-0.04071402695029974,-0.2218335604444146,0.7081350466844095,"[0.30928597304970024, 0.822965054512024]",COMPLETE
